# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s cosmological_parameters--w intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
1.327099609374999822e-01 9.852294921875000000e-01 7.288574218750000222e-01 6.471679687500000999e-02 9.344042968750000400e-01 -1.866183105468750103e+00 -2.512207031250000000e+00 -3.879394531250000000e+00 1.130371093750000000e+00 3.381347656250000000e+00 8.588867187500000000e-01
1.386474609374999944e-01 6.024169921875000000e-01 7.457324218749999956e-01 4.784179687500000194e-02 9.937792968749999956e-01 -3.824018554687500515e-01 1.440429687500000000e-01 4.714355468750000000e+00 -4.338378906250000000e+00 -4.899902343750000000e+00 2.651367187500000000e-01
3.286474609374999689e-01 8.524169921875000000e-01 5.657324218750000577e-01 6.784179687499999889e-02 8.937792968750000178e-01 -1.215401855468750014e+00 -4.855957031250000000e+00 -2.856445312500000000e-01 6.616210937500000000e-01 1.000976562500000000e-01 1.265136718750000000e+00
4.236474609374999978e-01 7.274169921875000000e-01 6.557324218750000266e-01 3.784179687500000000e-02 9.437792968750000622e-01 -7.989018554687501439e-01 -2.355957031250000000e+00 2.214355468750000000e+00 -1.838378906250000000e+00 2.600097656250000000e+00 7.651367187500000000e-01
2.336474609374999956e-01 9.774169921875000000e-01 8.357324218749999645e-01 5.784179687500000389e-02 1.043779296874999929e+00 -1.631901855468750107e+00 2.644042968750000000e+00 -2.785644531250000000e+00 3.161621093750000000e+00 -2.399902343750000000e+00 1.765136718750000000e+00
2.811474609374999822e-01 6.649169921875000000e-01 6.107324218750000977e-01 4.284179687500000444e-02 9.687792968749999734e-01 -1.840151855468749931e+00 1.394042968750000000e+00 -1.535644531250000000e+00 -3.088378906250000000e+00 3.850097656250000000e+00 5.151367187500000000e-01
4.711474609374999845e-01 9.149169921875000000e-01 7.907324218750000355e-01 6.284179687500000833e-02 1.068779296875000062e+00 -1.007151855468749968e+00 -3.605957031250000000e+00 3.464355468750000000e+00 1.911621093750000000e+00 -1.149902343750000000e+00 1.515136718750000000e+00
3.761474609375000111e-01 5.399169921875000000e-01 8.807324218750000044e-01 3.284179687500000250e-02 1.018779296875000018e+00 -1.423651855468750060e+00 -1.105957031250000000e+00 -4.035644531250000000e+00 -5.883789062500000000e-01 -3.649902343750000000e+00 1.513671875000000000e-02
1.861474609375000089e-01 7.899169921875000000e-01 7.007324218750000666e-01 5.284179687499999944e-02 9.187792968750000400e-01 -5.906518554687500977e-01 3.894042968750000000e+00 9.643554687500000000e-01 4.411621093750000000e+00 1.350097656250000000e+00 1.015136718750000000e+00
2.098974609375000022e-01 6.961669921875000000e-01 8.582324218750000400e-01 6.034179687500000611e-02 8.812792968749999512e-01 -6.947768554687501208e-01 7.690429687500000000e-01 -4.660644531250000000e+00 -3.713378906250000000e+00 -4.274902343750000000e+00 1.140136718750000000e+00
3.998974609375000044e-01 9.461669921875000000e-01 6.782324218749999911e-01 4.034179687500000222e-02 9.812792968750000400e-01 -1.527776855468750083e+00 -4.230957031250000000e+00 3.393554687500000000e-01 1.286621093750000000e+00 7.250976562500000000e-01 1.401367187500000000e-01
4.948974609374999778e-01 5.711669921875000000e-01 5.882324218750000222e-01 5.034179687500000416e-02 1.031279296874999973e+00 -1.111276855468749991e+00 -1.730957031250000000e+00 -2.160644531250000000e+00 -1.213378906250000000e+00 3.225097656250000000e+00 1.640136718750000000e+00
3.048974609375000311e-01 8.211669921875000000e-01 7.682324218750000711e-01 3.034179687500000028e-02 9.312792968749999956e-01 -1.944276855468749954e+00 3.269042968750000000e+00 2.839355468750000000e+00 3.786621093750000000e+00 -1.774902343750000000e+00 6.401367187500000000e-01
2.573974609374999889e-01 5.086669921875000000e-01 7.232324218750000311e-01 6.534179687499999667e-02 1.056279296875000107e+00 -1.736026855468749908e+00 2.019042968750000000e+00 1.589355468750000000e+00 -4.963378906250000000e+00 4.475097656250000000e+00 1.890136718750000000e+00
4.473974609374999911e-01 7.586669921875000000e-01 9.032324218750000799e-01 4.534179687499999972e-02 9.562792968750000178e-01 -9.030268554687499449e-01 -2.980957031250000000e+00 -3.410644531250000000e+00 3.662109375000000000e-02 -5.249023437500000000e-01 8.901367187500000000e-01
3.523974609375000178e-01 6.336669921875000000e-01 8.132324218750000000e-01 5.534179687500000167e-02 9.062792968749999734e-01 -1.319526855468750037e+00 -4.809570312500000000e-01 4.089355468750000000e+00 -2.463378906250000000e+00 -3.024902343750000000e+00 1.390136718750000000e+00
1.623974609374999878e-01 8.836669921875000000e-01 6.332324218750000622e-01 3.534179687499999778e-02 1.006279296875000062e+00 -4.865268554687500746e-01 4.519042968750000000e+00 -9.106445312500000000e-01 2.536621093750000000e+00 1.975097656250000000e+00 3.901367187500000000e-01
1.505224609374999911e-01 6.492919921875000000e-01 6.669824218750000089e-01 3.409179687499999667e-02 1.037529296875000062e+00 -9.550893554687500675e-01 -4.543457031250000000e+00 -3.723144531250000000e+00 3.474121093750000000e+00 -8.374023437500000000e-01 5.776367187500000000e-01
3.405224609374999933e-01 8.992919921875000000e-01 8.469824218750000577e-01 5.409179687500000056e-02 9.375292968749999734e-01 -1.788089355468750030e+00 4.565429687500000000e-01 1.276855468750000000e+00 -1.525878906250000000e+00 4.162597656250000000e+00 1.577636718750000000e+00
4.355224609375000222e-01 5.242919921875000000e-01 7.569824218750000888e-01 4.409179687500000555e-02 8.875292968750000400e-01 -5.385893554687499751e-01 2.956542968750000000e+00 -1.223144531250000000e+00 9.741210937500000000e-01 1.662597656250000000e+00 7.763671875000000000e-02
2.455224609374999922e-01 7.742919921875000000e-01 5.769824218750000400e-01 6.409179687499999556e-02 9.875292968750000178e-01 -1.371589355468750160e+00 -2.043457031250000000e+00 3.776855468750000000e+00 -4.025878906250000000e+00 -3.337402343750000000e+00 1.077636718750000000e+00
2.930224609375000067e-01 5.867919921875000000e-01 8.919824218750000977e-01 3.909179687500000111e-02 9.125292968750000622e-01 -1.579839355468749984e+00 -3.293457031250000000e+00 2.685546875000000000e-02 4.724121093750000000e+00 4.125976562500000000e-01 3.276367187500000000e-01
4.830224609375000089e-01 8.367919921875000000e-01 7.119824218750000488e-01 5.909179687500000500e-02 1.012529296874999929e+00 -7.468393554687500213e-01 1.706542968750000000e+00 -4.973144531250000000e+00 -2.758789062500000000e-01 -4.587402343750000000e+00 1.327636718750000000e+00
3.880224609374999800e-01 7.117919921875000000e-01 6.219824218750000799e-01 4.909179687500000305e-02 1.062529296874999973e+00 -1.996339355468750076e+00 4.206542968750000000e+00 2.526855468750000000e+00 2.224121093750000000e+00 -2.087402343750000000e+00 8.276367187500000000e-01
1.980224609374999778e-01 9.617919921875000000e-01 8.019824218750000178e-01 6.909179687500000000e-02 9.625292968749999956e-01 -1.163339355468750114e+00 -7.934570312500000000e-01 -2.473144531250000000e+00 -2.775878906250000000e+00 2.912597656250000000e+00 1.827636718750000000e+00
1.742724609374999845e-01 5.555419921875000000e-01 5.544824218750000755e-01 5.659179687500000278e-02 9.250292968750000178e-01 -1.059214355468750091e+00 -3.918457031250000000e+00 3.151855468750000000e+00 4.099121093750000000e+00 -2.124023437500000000e-01 1.952636718750000000e+00
3.642724609374999867e-01 8.055419921875000000e-01 7.344824218750000133e-01 3.659179687499999889e-02 1.025029296875000107e+00 -1.892214355468750053e+00 1.081542968750000000e+00 -1.848144531250000000e+00 -9.008789062500000000e-01 4.787597656250000000e+00 9.526367187500000000e-01
4.592724609375000155e-01 6.805419921875000000e-01 8.244824218749999822e-01 6.659179687499999778e-02 9.750292968750000622e-01 -6.427143554687499982e-01 3.581542968750000000e+00 6.518554687500000000e-01 1.599121093750000000e+00 2.287597656250000000e+00 1.452636718750000000e+00
2.692724609375000133e-01 9.305419921875000000e-01 6.444824218750000444e-01 4.659179687500000083e-02 8.750292968749999734e-01 -1.475714355468749961e+00 -1.418457031250000000e+00 -4.348144531250000000e+00 -3.400878906250000000e+00 -2.712402343750000000e+00 4.526367187500000000e-01
2.217724609374999989e-01 7.430419921875000000e-01 7.794824218750000533e-01 5.159179687499999833e-02 1.000029296874999973e+00 -1.267464355468749915e+00 -2.668457031250000000e+00 -5.981445312500000000e-01 2.849121093750000000e+00 1.037597656250000000e+00 1.202636718750000000e+00
4.117724609374999734e-01 9.930419921875000000e-01 5.994824218750000044e-01 3.159179687500000139e-02 9.000292968749999956e-01 -4.344643554687501741e-01 2.331542968750000000e+00 4.401855468750000000e+00 -2.150878906250000000e+00 -3.962402343750000000e+00 2.026367187500000000e-01
3.167724609375000000e-01 6.180419921875000000e-01 6.894824218749999734e-01 6.159179687500000722e-02 9.500292968750000400e-01 -1.683964355468750007e+00 4.831542968750000000e+00 -3.098144531250000000e+00 3.491210937500000000e-01 -1.462402343750000000e+00 1.702636718750000000e+00
1.267724609374999978e-01 8.680419921875000000e-01 8.694824218750000222e-01 4.159179687500000333e-02 1.050029296875000018e+00 -8.509643554687500444e-01 -1.684570312500000000e-01 1.901855468750000000e+00 -4.650878906250000000e+00 3.537597656250000000e+00 7.026367187500000000e-01
1.297412109374999900e-01 5.438232421875000000e-01 6.922949218750000799e-01 3.627929687499999861e-02 8.922167968749999956e-01 -1.150323730468750139e+00 1.315917968750000000e+00 4.011230468750000000e+00 2.302246093750000000e+00 -1.853027343750000000e+00 1.468261718750000000e+00
3.197412109374999645e-01 7.938232421875000000e-01 8.722949218750000178e-01 5.627929687500000250e-02 9.922167968750000844e-01 -1.983323730468750101e+00 -3.684082031250000000e+00 -9.887695312500000000e-01 -2.697753906250000000e+00 3.146972656250000000e+00 4.682617187500000000e-01
4.147412109374999933e-01 6.688232421875000000e-01 7.822949218750000488e-01 4.627929687500000056e-02 1.042216796875000018e+00 -7.338237304687500462e-01 -1.184082031250000000e+00 1.511230468750000000e+00 4.802246093750000000e+00 6.469726562500000000e-01 1.968261718750000000e+00
2.247412109374999911e-01 9.188232421875000000e-01 6.022949218750000000e-01 6.627929687500000444e-02 9.422167968750000400e-01 -1.566823730468750009e+00 3.815917968750000000e+00 -3.488769531250000000e+00 -1.977539062500000000e-01 -4.353027343750000000e+00 9.682617187500000000e-01
2.722412109374999778e-01 7.313232421875000000e-01 8.272949218750000888e-01 3.127929687500000111e-02 1.067216796875000151e+00 -1.358573730468750185e+00 6.591796875000000000e-02 -2.238769531250000000e+00 1.052246093750000000e+00 1.896972656250000000e+00 1.718261718750000000e+00
4.622412109374999800e-01 9.813232421875000000e-01 6.472949218750000400e-01 5.127929687500000500e-02 9.672167968750000622e-01 -5.255737304687500000e-01 -4.934082031250000000e+00 2.761230468750000000e+00 -3.947753906250000000e+00 -3.103027343750000000e+00 7.182617187500000000e-01
3.672412109375000067e-01 6.063232421875000000e-01 5.572949218750000711e-01 4.127929687500000305e-02 9.172167968750000178e-01 -1.775073730468750055e+00 -2.434082031250000000e+00 -4.738769531250000000e+00 3.552246093750000000e+00 -6.030273437500000000e-01 1.218261718750000000e+00
1.772412109375000044e-01 8.563232421875000000e-01 7.372949218750000089e-01 6.127929687500000694e-02 1.017216796875000107e+00 -9.420737304687500924e-01 2.565917968750000000e+00 2.612304687500000000e-01 -1.447753906250000000e+00 4.396972656250000000e+00 2.182617187500000000e-01
2.009912109374999978e-01 6.375732421875000000e-01 6.247949218750000755e-01 5.377929687500000722e-02 9.797167968750000178e-01 -8.379487304687500693e-01 1.940917968750000000e+00 -4.113769531250000000e+00 4.272460937500000000e-01 -2.478027343750000000e+00 9.326171875000000000e-02
3.909912109375000000e-01 8.875732421875000000e-01 8.047949218750000133e-01 3.377929687499999639e-02 8.797167968750000400e-01 -1.670948730468750032e+00 -3.059082031250000000e+00 8.862304687500000000e-01 -4.572753906250000000e+00 2.521972656250000000e+00 1.093261718750000000e+00
4.859912109374999734e-01 5.125732421875000000e-01 8.947949218749999822e-01 6.377929687500000222e-02 9.297167968749999734e-01 -4.214487304687499769e-01 -5.590820312500000000e-01 -1.613769531250000000e+00 2.927246093750000000e+00 2.197265625000000000e-02 5.932617187500000000e-01
2.959912109375000266e-01 7.625732421875000000e-01 7.147949218750000444e-01 4.377929687499999833e-02 1.029716796875000062e+00 -1.254448730468749940e+00 4.440917968750000000e+00 3.386230468750000000e+00 -2.072753906250000000e+00 -4.978027343750000000e+00 1.593261718750000000e+00
2.484912109374999845e-01 5.750732421875000000e-01 7.597949218749999734e-01 5.877929687500000472e-02 9.547167968749999956e-01 -1.462698730468749986e+00 6.909179687500000000e-01 2.136230468750000000e+00 1.677246093750000000e+00 1.271972656250000000e+00 8.432617187500000000e-01
4.384912109374999867e-01 8.250732421875000000e-01 5.797949218750000355e-01 3.877929687500000083e-02 1.054716796874999973e+00 -6.296987304687500231e-01 -4.309082031250000000e+00 -2.863769531250000000e+00 -3.322753906250000000e+00 -3.728027343750000000e+00 1.843261718750000000e+00
3.434912109375000133e-01 7.000732421875000000e-01 6.697949218750000044e-01 6.877929687500000666e-02 1.004716796874999929e+00 -1.879198730468750078e+00 -1.809082031250000000e+00 4.636230468750000000e+00 4.177246093750000000e+00 -1.228027343750000000e+00 3.432617187500000000e-01
1.534912109375000111e-01 9.500732421875000000e-01 8.497949218750000533e-01 4.877929687500000278e-02 9.047167968750000622e-01 -1.046198730468749893e+00 3.190917968750000000e+00 -3.637695312500000000e-01 -8.227539062500000000e-01 3.771972656250000000e+00 1.343261718750000000e+00
1.653662109374999800e-01 7.156982421875000000e-01 8.160449218750001066e-01 4.002929687500000194e-02 9.359667968750000622e-01 -5.776362304687501226e-01 -3.371582031250000000e+00 -2.551269531250000000e+00 -5.102539062500000000e-01 -2.790527343750000000e+00 1.655761718750000000e+00
3.553662109374999822e-01 9.656982421875000000e-01 6.360449218750000577e-01 6.002929687500000583e-02 1.035966796874999929e+00 -1.410636230468750085e+00 1.628417968750000000e+00 2.448730468750000000e+00 4.489746093750000000e+00 2.209472656250000000e+00 6.557617187500000000e-01
4.503662109375000111e-01 5.906982421875000000e-01 7.260449218750000266e-01 3.002929687500000000e-02 9.859667968749999956e-01 -9.941362304687499929e-01 4.128417968750000000e+00 -5.126953125000000000e-02 -3.010253906250000000e+00 4.709472656250000000e+00 1.155761718750000000e+00
2.603662109375000089e-01 8.406982421875000000e-01 9.060449218749999645e-01 5.002929687500000389e-02 8.859667968750000178e-01 -1.827136230468749956e+00 -8.715820312500000000e-01 4.948730468750000000e+00 1.989746093750000000e+00 -2.905273437500000000e-01 1.557617187500000000e-01
3.078662109374999956e-01 5.281982421875000000e-01 5.910449218750000178e-01 4.502929687499999944e-02 1.010966796875000018e+00 -1.618886230468750131e+00 -4.621582031250000000e+00 1.198730468750000000e+00 -1.760253906250000000e+00 3.459472656250000000e+00 1.405761718750000000e+00
4.978662109374999978e-01 7.781982421875000000e-01 7.710449218750000666e-01 6.502929687500000333e-02 9.109667968750000400e-01 -7.858862304687499467e-01 3.784179687500000000e-01 -3.801269531250000000e+00 3.239746093750000000e+00 -1.540527343750000000e+00 4.057617187500000000e-01
4.028662109375000244e-01 6.531982421875000000e-01 8.610449218750000355e-01 3.502929687499999750e-02 9.609667968749999734e-01 -1.202386230468750039e+00 2.878417968750000000e+00 3.698730468750000000e+00 -4.260253906250000000e+00 -4.040527343750000000e+00 1.905761718750000000e+00
2.128662109374999944e-01 9.031982421875000000e-01 6.810449218750000977e-01 5.502929687500000833e-02 1.060966796875000062e+00 -3.693862304687500764e-01 -2.121582031250000000e+00 -1.301269531250000000e+00 7.397460937500000000e-01 9.594726562500000000e-01 9.057617187500000000e-01
1.891162109375000011e-01 6.219482421875000000e-01 8.835449218750000000e-01 6.752929687500000555e-02 1.023466796874999973e+00 -4.735112304687500995e-01 -2.746582031250000000e+00 3.073730468750000000e+00 -2.385253906250000000e+00 -3.415527343750000000e+00 7.807617187500000000e-01
3.791162109374999756e-01 8.719482421875000000e-01 7.035449218750000622e-01 4.752929687500000167e-02 9.234667968749999956e-01 -1.306511230468750062e+00 2.253417968750000000e+00 -1.926269531250000000e+00 2.614746093750000000e+00 1.584472656250000000e+00 1.780761718750000000e+00
4.741162109375000044e-01 7.469482421875000000e-01 6.135449218749999822e-01 5.752929687500000361e-02 8.734667968749999512e-01 -8.900112304687499698e-01 4.753417968750000000e+00 5.737304687500000000e-01 -4.885253906250000000e+00 4.084472656250000000e+00 2.807617187500000000e-01
2.841162109375000022e-01 9.969482421875000000e-01 7.935449218750000311e-01 3.752929687499999972e-02 9.734667968750000400e-01 -1.723011230468749932e+00 -2.465820312500000000e-01 -4.426269531250000000e+00 1.147460937500000000e-01 -9.155273437500000000e-01 1.280761718750000000e+00
2.366162109375000155e-01 6.844482421875000000e-01 6.585449218750000222e-01 6.252929687500000111e-02 8.984667968749999734e-01 -1.931261230468749979e+00 -3.996582031250000000e+00 -6.762695312500000000e-01 -1.135253906250000000e+00 2.834472656250000000e+00 3.076171875000000000e-02
4.266162109375000178e-01 9.344482421875000000e-01 8.385449218750000711e-01 4.252929687499999722e-02 9.984667968750000622e-01 -1.098261230468750016e+00 1.003417968750000000e+00 4.323730468750000000e+00 3.864746093750000000e+00 -2.165527343750000000e+00 1.030761718750000000e+00
3.316162109374999889e-01 5.594482421875000000e-01 7.485449218749999911e-01 5.252929687500000611e-02 1.048466796875000107e+00 -1.514761230468749886e+00 3.503417968750000000e+00 -3.176269531250000000e+00 -3.635253906250000000e+00 -4.665527343750000000e+00 5.307617187500000000e-01
1.416162109374999867e-01 8.094482421875000000e-01 5.685449218750000533e-01 3.252929687500000222e-02 9.484667968750000178e-01 -6.817612304687501457e-01 -1.496582031250000000e+00 1.823730468750000000e+00 1.364746093750000000e+00 3.344726562500000000e-01 1.530761718750000000e+00
1.356787109375000022e-01 6.610107421875000000e-01 9.004199218749999734e-01 5.940429687500000527e-02 1.001591796875000107e+00 -1.749042480468749883e+00 3.972167968750000000e+00 -2.082519531250000000e+00 -3.166503906250000000e+00 -1.384277343750000000e+00 1.124511718750000000e+00
3.256787109375000044e-01 9.110107421875000000e-01 7.204199218750000355e-01 3.940429687500000139e-02 9.015917968750000178e-01 -9.160424804687501421e-01 -1.027832031250000000e+00 2.917480468750000000e+00 1.833496093750000000e+00 3.615722656250000000e+00 1.245117187500000000e-01
4.206787109374999778e-01 5.360107421875000000e-01 6.304199218750000666e-01 6.940429687500000722e-02 9.515917968750000622e-01 -1.332542480468750012e+00 -3.527832031250000000e+00 -4.582519531250000000e+00 -6.665039062500000000e-01 1.115722656250000000e+00 1.624511718750000000e+00
2.306787109375000033e-01 7.860107421875000000e-01 8.104199218750001155e-01 4.940429687500000333e-02 1.051591796875000151e+00 -4.995424804687500497e-01 1.472167968750000000e+00 4.174804687500000000e-01 4.333496093750000000e+00 -3.884277343750000000e+00 6.245117187500000000e-01
2.781787109375000178e-01 5.985107421875000000e-01 6.754199218750001066e-01 5.440429687500000777e-02 9.265917968750000400e-01 -7.077924804687500959e-01 2.722167968750000000e+00 4.167480468750000000e+00 -4.416503906250000000e+00 2.365722656250000000e+00 1.874511718750000000e+00
4.681787109375000200e-01 8.485107421875000000e-01 8.554199218750000444e-01 3.440429687499999695e-02 1.026591796875000018e+00 -1.540792480468750059e+00 -2.277832031250000000e+00 -8.325195312500000000e-01 5.834960937500000000e-01 -2.634277343750000000e+00 8.745117187500000000e-01
3.731787109374999911e-01 7.235107421875000000e-01 7.654199218750000755e-01 6.440429687500000278e-02 9.765917968749999734e-01 -1.124292480468750188e+00 -4.777832031250000000e+00 1.667480468750000000e+00 -1.916503906250000000e+00 -1.342773437500000000e-01 1.374511718750000000e+00
1.831787109374999889e-01 9.735107421875000000e-01 5.854199218750000266e-01 4.440429687499999889e-02 8.765917968749999956e-01 -1.957292480468749929e+00 2.221679687500000000e-01 -3.332519531250000000e+00 3.083496093750000000e+00 4.865722656250000000e+00 3.745117187500000000e-01
2.069287109374999822e-01 5.047607421875000000e-01 7.879199218750000400e-01 3.190429687500000167e-02 9.140917968749999734e-01 -1.853167480468750128e+00 4.597167968750000000e+00 2.292480468750000000e+00 -3.791503906250000000e+00 -2.009277343750000000e+00 4.995117187500000000e-01
3.969287109374999845e-01 7.547607421875000000e-01 6.079199218749999911e-01 5.190429687500000555e-02 1.014091796875000062e+00 -1.020167480468749943e+00 -4.028320312500000000e-01 -2.707519531250000000e+00 1.208496093750000000e+00 2.990722656250000000e+00 1.499511718750000000e+00
4.919287109375000133e-01 6.297607421875000000e-01 6.979199218750000711e-01 4.190429687500000361e-02 1.064091796875000107e+00 -1.436667480468750036e+00 -2.902832031250000000e+00 4.792480468750000000e+00 -1.291503906250000000e+00 4.907226562500000000e-01 9.995117187500000000e-01
3.019287109375000111e-01 8.797607421875000000e-01 8.779199218750000089e-01 6.190429687500000749e-02 9.640917968750000178e-01 -6.036674804687500728e-01 2.097167968750000000e+00 -2.075195312500000000e-01 3.708496093750000000e+00 -4.509277343750000000e+00 1.999511718750000000e+00
2.544287109374999689e-01 6.922607421875000000e-01 5.629199218750000622e-01 3.690429687499999917e-02 1.039091796874999973e+00 -3.954174804687500266e-01 3.347167968750000000e+00 -3.957519531250000000e+00 -2.541503906250000000e+00 1.740722656250000000e+00 7.495117187500000000e-01
4.444287109375000266e-01 9.422607421875000000e-01 7.429199218750000000e-01 5.690429687500000305e-02 9.390917968749999956e-01 -1.228417480468749989e+00 -1.652832031250000000e+00 1.042480468750000000e+00 2.458496093750000000e+00 -3.259277343750000000e+00 1.749511718750000000e+00
3.494287109374999978e-01 5.672607421875000000e-01 8.329199218750000799e-01 4.690429687500000111e-02 8.890917968749999512e-01 -8.119174804687501190e-01 -4.152832031250000000e+00 -1.457519531250000000e+00 -4.150390625000000000e-02 -7.592773437500000000e-01 2.495117187500000000e-01
1.594287109374999956e-01 8.172607421875000000e-01 6.529199218750000311e-01 6.690429687500000500e-02 9.890917968750000400e-01 -1.644917480468750082e+00 8.471679687500000000e-01 3.542480468750000000e+00 4.958496093750000000e+00 4.240722656250000000e+00 1.249511718750000000e+00
1.475537109374999989e-01 5.828857421875000000e-01 5.966699218750000089e-01 6.315429687500001554e-02 1.045341796875000062e+00 -1.176354980468750089e+00 -7.153320312500000000e-01 7.299804687500000000e-01 4.020996093750000000e+00 -2.946777343750000000e+00 1.812011718750000000e+00
3.375537109374999734e-01 8.328857421875000000e-01 7.766699218750000577e-01 4.315429687499999778e-02 9.453417968749999734e-01 -3.433549804687501261e-01 4.284667968750000000e+00 -4.270019531250000000e+00 -9.790039062500000000e-01 2.053222656250000000e+00 8.120117187500000000e-01
4.325537109375000022e-01 7.078857421875000000e-01 8.666699218750000266e-01 5.315429687500000666e-02 8.953417968750000400e-01 -1.592854980468749959e+00 1.784667968750000000e+00 3.229980468750000000e+00 1.520996093750000000e+00 4.553222656250000000e+00 1.312011718750000000e+00
2.425537109375000000e-01 9.578857421875000000e-01 6.866699218750000888e-01 3.315429687500000278e-02 9.953417968750000178e-01 -7.598549804687499964e-01 -3.215332031250000000e+00 -1.770019531250000000e+00 -3.479003906250000000e+00 -4.467773437500000000e-01 3.120117187500000000e-01
2.900537109374999867e-01 6.453857421875000000e-01 7.316699218750000178e-01 6.815429687500000611e-02 8.703417968750000178e-01 -9.681049804687500426e-01 -1.965332031250000000e+00 -3.020019531250000000e+00 2.770996093750000000e+00 3.303222656250000000e+00 1.062011718750000000e+00
4.800537109374999889e-01 8.953857421875000000e-01 5.516699218750000799e-01 4.815429687500000222e-02 9.703417968749999956e-01 -1.801104980468750005e+00 3.034667968750000000e+00 1.979980468750000000e+00 -2.229003906250000000e+00 -1.696777343750000000e+00 6.201171875000000000e-02
