# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s cosmological_parameters--w intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
2.750244140625000000e-01 7.354736328125000000e-01 8.721191406249999556e-01 5.032226562500000111e-02 9.624316406249999734e-01 -4.580551757812501013e-01 7.250976562500000000e-01 -4.050292968750000000e+00 2.563476562500000000e-01 4.333496093750000000e+00 3.793945312500000000e-01
4.650244140625000022e-01 9.854736328125000000e-01 6.921191406250000178e-01 3.032226562499999722e-02 1.062431640625000062e+00 -1.291055175781250064e+00 -4.274902343750000000e+00 9.497070312500000000e-01 -4.743652343750000000e+00 -6.665039062500000000e-01 1.379394531250000000e+00
3.700244140624999734e-01 6.104736328125000000e-01 6.021191406250000488e-01 6.032226562500000305e-02 1.012431640625000018e+00 -8.745551757812499716e-01 -1.774902343750000000e+00 -1.550292968750000000e+00 2.756347656250000000e+00 -3.166503906250000000e+00 8.793945312500000000e-01
1.800244140624999989e-01 8.604736328125000000e-01 7.821191406250000977e-01 4.032226562499999917e-02 9.124316406250000400e-01 -1.707555175781249934e+00 3.225097656250000000e+00 3.449707031250000000e+00 -2.243652343750000000e+00 1.833496093750000000e+00 1.879394531250000000e+00
2.037744140624999922e-01 6.417236328125000000e-01 5.796191406250000844e-01 3.282226562499999944e-02 8.749316406249999512e-01 -1.603430175781249911e+00 1.350097656250000000e+00 -2.175292968750000000e+00 8.813476562500000000e-01 -3.791503906250000000e+00 1.754394531250000000e+00
3.937744140625000222e-01 8.917236328125000000e-01 7.596191406250000222e-01 5.282226562500000333e-02 9.749316406250000400e-01 -7.704301757812499485e-01 -3.649902343750000000e+00 2.824707031250000000e+00 -4.118652343750000000e+00 1.208496093750000000e+00 7.543945312500000000e-01
4.887744140624999956e-01 5.167236328125000000e-01 8.496191406249999911e-01 4.282226562500000139e-02 1.024931640624999973e+00 -1.186930175781250041e+00 -1.149902343750000000e+00 -4.675292968750000000e+00 3.381347656250000000e+00 3.708496093750000000e+00 1.254394531250000000e+00
2.987744140624999933e-01 7.667236328125000000e-01 6.696191406250000533e-01 6.282226562500001221e-02 9.249316406249999956e-01 -3.539301757812500782e-01 3.850097656250000000e+00 3.247070312500000000e-01 -1.618652343750000000e+00 -1.291503906250000000e+00 2.543945312500000000e-01
2.512744140625000067e-01 5.792236328125000000e-01 8.046191406250000622e-01 3.782226562500000389e-02 1.049931640625000107e+00 -5.621801757812501243e-01 1.000976562500000000e-01 4.074707031250000000e+00 2.131347656250000000e+00 4.958496093750000000e+00 1.004394531250000000e+00
4.412744140625000089e-01 8.292236328125000000e-01 6.246191406250000133e-01 5.782226562500000777e-02 9.499316406250000178e-01 -1.395180175781249865e+00 -4.899902343750000000e+00 -9.252929687500000000e-01 -2.868652343750000000e+00 -4.150390625000000000e-02 4.394531250000000000e-03
3.462744140625000355e-01 7.042236328125000000e-01 7.146191406249999822e-01 4.782226562499999889e-02 8.999316406249999734e-01 -9.786801757812499947e-01 -2.399902343750000000e+00 1.574707031250000000e+00 4.631347656250000000e+00 -2.541503906250000000e+00 1.504394531250000000e+00
1.562744140625000056e-01 9.542236328125000000e-01 8.946191406250000311e-01 6.782226562500000278e-02 9.999316406250000622e-01 -1.811680175781249957e+00 2.600097656250000000e+00 -3.425292968750000000e+00 -3.686523437500000000e-01 2.458496093750000000e+00 5.043945312500000000e-01
1.443994140625000089e-01 6.885986328125000000e-01 7.708691406250000044e-01 6.157226562500000416e-02 1.043681640625000018e+00 -1.447242675781249988e+00 -2.712402343750000000e+00 -1.237792968750000000e+00 -6.811523437500000000e-01 -9.790039062500000000e-01 4.418945312500000000e-01
3.343994140625000111e-01 9.385986328125000000e-01 5.908691406250000666e-01 4.157226562500000028e-02 9.436816406250000400e-01 -6.142426757812500249e-01 2.287597656250000000e+00 3.762207031250000000e+00 4.318847656250000000e+00 4.020996093750000000e+00 1.441894531250000000e+00
4.293994140624999845e-01 5.635986328125000000e-01 6.808691406250000355e-01 5.157226562500000222e-02 8.936816406249999956e-01 -1.863742675781250080e+00 4.787597656250000000e+00 -3.737792968750000000e+00 -3.181152343750000000e+00 1.520996093750000000e+00 9.418945312500000000e-01
2.393994140624999822e-01 8.135986328125000000e-01 8.608691406249999734e-01 3.157226562499999833e-02 9.936816406250000844e-01 -1.030742675781250117e+00 -2.124023437500000000e-01 1.262207031250000000e+00 1.818847656250000000e+00 -3.479003906250000000e+00 1.941894531250000000e+00
2.868994140624999689e-01 5.010986328125000000e-01 6.358691406249999956e-01 6.657226562500001554e-02 9.186816406250000178e-01 -8.224926757812500711e-01 -3.962402343750000000e+00 2.512207031250000000e+00 -1.931152343750000000e+00 2.709960937500000000e-01 6.918945312500000000e-01
4.768994140625000266e-01 7.510986328125000000e-01 8.158691406250000444e-01 4.657226562499999778e-02 1.018681640625000107e+00 -1.655492675781250034e+00 1.037597656250000000e+00 -2.487792968750000000e+00 3.068847656250000000e+00 -4.729003906250000000e+00 1.691894531250000000e+00
3.818994140624999978e-01 6.260986328125000000e-01 9.058691406250000133e-01 5.657226562500000666e-02 1.068681640625000151e+00 -4.059926757812499787e-01 3.537597656250000000e+00 1.220703125000000000e-02 -4.431152343750000000e+00 -2.229003906250000000e+00 1.918945312500000000e-01
1.918994140624999956e-01 8.760986328125000000e-01 7.258691406250000755e-01 3.657226562500000278e-02 9.686816406250000622e-01 -1.238992675781250163e+00 -1.462402343750000000e+00 -4.987792968750000000e+00 5.688476562500000000e-01 2.770996093750000000e+00 1.191894531250000000e+00
1.681494140625000022e-01 5.948486328125000000e-01 8.383691406250000089e-01 4.907226562500000000e-02 9.311816406249999734e-01 -1.343117675781249964e+00 -3.337402343750000000e+00 6.372070312500000000e-01 -1.306152343750000000e+00 -3.540039062500000000e-01 1.066894531250000000e+00
3.581494140625000044e-01 8.448486328125000000e-01 6.583691406250000711e-01 6.907226562500000389e-02 1.031181640625000062e+00 -5.101176757812500018e-01 1.662597656250000000e+00 -4.362792968750000000e+00 3.693847656250000000e+00 4.645996093750000000e+00 6.689453125000000000e-02
4.531494140624999778e-01 7.198486328125000000e-01 5.683691406249999911e-01 3.907226562499999806e-02 9.811816406250000178e-01 -1.759617675781250057e+00 4.162597656250000000e+00 3.137207031250000000e+00 -3.806152343750000000e+00 2.145996093750000000e+00 1.566894531250000000e+00
2.631494140625000311e-01 9.698486328125000000e-01 7.483691406250000400e-01 5.907226562500000888e-02 8.811816406250000400e-01 -9.266176757812500941e-01 -8.374023437500000000e-01 -1.862792968750000000e+00 1.193847656250000000e+00 -2.854003906250000000e+00 5.668945312500000000e-01
2.156494140624999889e-01 6.573486328125000000e-01 7.033691406250000000e-01 4.407226562500000250e-02 1.006181640624999929e+00 -1.134867675781249918e+00 -4.587402343750000000e+00 -3.112792968750000000e+00 -5.615234375000000000e-02 8.959960937500000000e-01 1.816894531250000000e+00
4.056494140624999911e-01 9.073486328125000000e-01 8.833691406250000488e-01 6.407226562500001332e-02 9.061816406250000622e-01 -1.967867675781250103e+00 4.125976562500000000e-01 1.887207031250000000e+00 4.943847656250000000e+00 -4.104003906250000000e+00 8.168945312500000000e-01
3.106494140625000178e-01 5.323486328125000000e-01 7.933691406250000799e-01 3.407226562500000056e-02 9.561816406249999956e-01 -7.183676757812500480e-01 2.912597656250000000e+00 -6.127929687500000000e-01 -2.556152343750000000e+00 -1.604003906250000000e+00 1.316894531250000000e+00
1.206494140625000017e-01 7.823486328125000000e-01 6.133691406250000311e-01 5.407226562500000444e-02 1.056181640624999973e+00 -1.551367675781250011e+00 -2.087402343750000000e+00 4.387207031250000000e+00 2.443847656250000000e+00 3.395996093750000000e+00 3.168945312500000000e-01
1.204638671874999900e-01 5.941162109375000000e-01 6.567871093750000666e-01 6.014648437500000333e-02 1.031865234375000107e+00 -1.708368652343750016e+00 -6.079101562500000000e-01 -2.795410156250000000e+00 -4.016113281250000000e+00 1.437988281250000000e+00 1.993652343750000000e+00
3.104638671874999645e-01 8.441162109375000000e-01 8.367871093750001155e-01 4.014648437499999944e-02 9.318652343750000178e-01 -8.753686523437500533e-01 4.392089843750000000e+00 2.204589843750000000e+00 9.838867187500000000e-01 -3.562011718750000000e+00 9.936523437500000000e-01
4.054638671874999933e-01 7.191162109375000000e-01 7.467871093750000355e-01 5.014648437500000139e-02 8.818652343749999734e-01 -1.291868652343750146e+00 1.892089843750000000e+00 -2.954101562500000000e-01 -1.516113281250000000e+00 -1.062011718750000000e+00 1.493652343750000000e+00
2.154638671874999911e-01 9.691162109375000000e-01 5.667871093750000977e-01 3.014648437499999750e-02 9.818652343750000622e-01 -4.588686523437499609e-01 -3.107910156250000000e+00 4.704589843750000000e+00 3.483886718750000000e+00 3.937988281250000000e+00 4.936523437500000000e-01
2.629638671874999778e-01 6.566162109375000000e-01 8.817871093750000444e-01 6.514648437500000777e-02 9.068652343749999956e-01 -6.671186523437500071e-01 -1.857910156250000000e+00 9.545898437500000000e-01 -2.766113281250000000e+00 -2.312011718750000000e+00 1.243652343750000000e+00
4.529638671874999800e-01 9.066162109375000000e-01 7.017871093750001066e-01 4.514648437500000389e-02 1.006865234374999973e+00 -1.500118652343749970e+00 3.142089843750000000e+00 -4.045410156250000000e+00 2.233886718750000000e+00 2.687988281250000000e+00 2.436523437500000000e-01
3.579638671875000067e-01 5.316162109375000000e-01 6.117871093750000266e-01 5.514648437499999889e-02 1.056865234375000018e+00 -1.083618652343750099e+00 6.420898437500000000e-01 3.454589843750000000e+00 -2.661132812500000000e-01 1.879882812500000000e-01 1.743652343750000000e+00
1.679638671875000044e-01 7.816162109375000000e-01 7.917871093750000755e-01 3.514648437500000194e-02 9.568652343750000400e-01 -1.916618652343750062e+00 -4.357910156250000000e+00 -1.545410156250000000e+00 4.733886718750000000e+00 -4.812011718750000000e+00 7.436523437500000000e-01
1.917138671874999978e-01 6.878662109375000000e-01 5.892871093750000622e-01 4.764648437500000611e-02 9.443652343749999734e-01 -1.812493652343750039e+00 -1.232910156250000000e+00 2.829589843750000000e+00 -3.391113281250000000e+00 2.062988281250000000e+00 6.186523437500000000e-01
3.817138671875000000e-01 9.378662109375000000e-01 7.692871093750000000e-01 6.764648437500000999e-02 1.044365234375000062e+00 -9.794936523437500764e-01 3.767089843750000000e+00 -2.170410156250000000e+00 1.608886718750000000e+00 -2.937011718750000000e+00 1.618652343750000000e+00
4.767138671874999734e-01 5.628662109375000000e-01 8.592871093750000799e-01 3.764648437499999722e-02 9.943652343750000178e-01 -1.395993652343749947e+00 1.267089843750000000e+00 3.295898437500000000e-01 -8.911132812500000000e-01 -4.370117187500000000e-01 1.186523437500000000e-01
2.867138671875000266e-01 8.128662109375000000e-01 6.792871093750000311e-01 5.764648437500000111e-02 8.943652343750000400e-01 -5.629936523437499840e-01 -3.732910156250000000e+00 -4.670410156250000000e+00 4.108886718750000000e+00 4.562988281250000000e+00 1.118652343750000000e+00
2.392138671874999845e-01 5.003662109375000000e-01 8.142871093750000400e-01 4.264648437500000167e-02 1.019365234374999929e+00 -3.547436523437501599e-01 -2.482910156250000000e+00 -9.204101562500000000e-01 -4.641113281250000000e+00 -1.687011718750000000e+00 3.686523437500000000e-01
4.292138671874999867e-01 7.503662109375000000e-01 6.342871093749999911e-01 6.264648437500000555e-02 9.193652343750000622e-01 -1.187743652343749901e+00 2.517089843750000000e+00 4.079589843750000000e+00 3.588867187500000000e-01 3.312988281250000000e+00 1.368652343750000000e+00
3.342138671875000133e-01 6.253662109375000000e-01 7.242871093750000711e-01 3.264648437499999972e-02 9.693652343749999956e-01 -7.712436523437500302e-01 1.708984375000000000e-02 -3.420410156250000000e+00 -2.141113281250000000e+00 8.129882812500000000e-01 8.686523437500000000e-01
1.442138671875000111e-01 8.753662109375000000e-01 9.042871093750000089e-01 5.264648437500000361e-02 1.069365234374999973e+00 -1.604243652343749993e+00 -4.982910156250000000e+00 1.579589843750000000e+00 2.858886718750000000e+00 -4.187011718750000000e+00 1.868652343750000000e+00
1.560888671874999800e-01 6.409912109375000000e-01 7.580371093750000178e-01 5.639648437500000000e-02 9.756152343749999734e-01 -1.239806152343750023e+00 4.704589843750000000e+00 3.767089843750000000e+00 3.171386718750000000e+00 3.000488281250000000e+00 1.181152343750000000e+00
3.460888671874999822e-01 8.909912109375000000e-01 5.780371093750000799e-01 3.639648437500000305e-02 8.756152343749999956e-01 -4.068061523437500604e-01 -2.954101562500000000e-01 -1.232910156250000000e+00 -1.828613281250000000e+00 -1.999511718750000000e+00 1.811523437500000000e-01
4.410888671875000111e-01 5.159912109375000000e-01 6.680371093750000488e-01 6.639648437500000888e-02 9.256152343750000400e-01 -1.656306152343749893e+00 -2.795410156250000000e+00 1.267089843750000000e+00 6.713867187500000000e-01 -4.499511718750000000e+00 1.681152343750000000e+00
2.510888671875000089e-01 7.659912109375000000e-01 8.480371093750000977e-01 4.639648437500000500e-02 1.025615234375000018e+00 -8.233061523437501528e-01 2.204589843750000000e+00 -3.732910156250000000e+00 -4.328613281250000000e+00 5.004882812500000000e-01 6.811523437500000000e-01
2.985888671874999956e-01 5.784912109375000000e-01 6.230371093750000089e-01 5.139648437500000250e-02 9.506152343750000622e-01 -1.031556152343750199e+00 3.454589843750000000e+00 -2.482910156250000000e+00 4.421386718750000000e+00 -3.249511718750000000e+00 1.931152343750000000e+00
4.885888671874999978e-01 8.284912109375000000e-01 8.030371093750000577e-01 3.139648437499999861e-02 1.050615234375000151e+00 -1.864556152343749940e+00 -1.545410156250000000e+00 2.517089843750000000e+00 -5.786132812500000000e-01 1.750488281250000000e+00 9.311523437500000000e-01
3.935888671875000244e-01 7.034912109375000000e-01 8.930371093750000266e-01 6.139648437500000444e-02 1.000615234375000107e+00 -6.150561523437501066e-01 -4.045410156250000000e+00 -4.982910156250000000e+00 1.921386718750000000e+00 4.250488281250000000e+00 1.431152343750000000e+00
2.035888671874999944e-01 9.534912109375000000e-01 7.130371093750000888e-01 4.139648437500000056e-02 9.006152343750000178e-01 -1.448056152343750069e+00 9.545898437500000000e-01 1.708984375000000000e-02 -3.078613281250000000e+00 -7.495117187500000000e-01 4.311523437500000000e-01
1.798388671875000011e-01 5.472412109375000000e-01 8.255371093750000222e-01 3.389648437500000083e-02 8.881152343749999512e-01 -1.552181152343750092e+00 4.079589843750000000e+00 -4.357910156250000000e+00 3.796386718750000000e+00 3.625488281250000000e+00 3.061523437500000000e-01
3.698388671875000311e-01 7.972412109375000000e-01 6.455371093750000844e-01 5.389648437500000472e-02 9.881152343750000400e-01 -7.191811523437501297e-01 -9.204101562500000000e-01 6.420898437500000000e-01 -1.203613281250000000e+00 -1.374511718750000000e+00 1.306152343750000000e+00
4.648388671875000044e-01 6.722412109375000000e-01 5.555371093750000044e-01 4.389648437500000278e-02 1.038115234374999973e+00 -1.968681152343749963e+00 -3.420410156250000000e+00 -1.857910156250000000e+00 1.296386718750000000e+00 -3.874511718750000000e+00 8.061523437500000000e-01
2.748388671875000022e-01 9.222412109375000000e-01 7.355371093750000533e-01 6.389648437500000666e-02 9.381152343749999956e-01 -1.135681152343750000e+00 1.579589843750000000e+00 3.142089843750000000e+00 -3.703613281250000000e+00 1.125488281250000000e+00 1.806152343750000000e+00
2.273388671875000155e-01 7.347412109375000000e-01 6.905371093750000133e-01 3.889648437499999833e-02 1.063115234375000107e+00 -9.274311523437499538e-01 2.829589843750000000e+00 1.892089843750000000e+00 2.546386718750000000e+00 -2.624511718750000000e+00 5.561523437500000000e-01
4.173388671875000178e-01 9.847412109375000000e-01 8.705371093750000622e-01 5.889648437500000222e-02 9.631152343750000178e-01 -1.760431152343749917e+00 -2.170410156250000000e+00 -3.107910156250000000e+00 -2.453613281250000000e+00 2.375488281250000000e+00 1.556152343750000000e+00
