# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s cosmological_parameters--w intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
4.496240234375000200e-01 8.416748046875000000e-01 7.604980468750000000e-01 6.432617187500000444e-02 1.030107421874999929e+00 -1.622140136718750014e+00 1.999511718750000000e+00 -4.445800781250000000e+00 -2.209472656250000000e+00 2.932128906250000000e+00 7.377929687500000000e-01
3.546240234374999911e-01 7.166748046875000000e-01 8.504980468750000799e-01 3.432617187499999861e-02 9.801074218749999956e-01 -3.726401367187501812e-01 4.499511718750000000e+00 3.054199218750000000e+00 2.905273437500000000e-01 4.321289062500000000e-01 1.237792968750000000e+00
1.646240234374999889e-01 9.666748046875000000e-01 6.704980468750000311e-01 5.432617187500000250e-02 8.801074218750000178e-01 -1.205640136718749922e+00 -5.004882812500000000e-01 -1.945800781250000000e+00 -4.709472656250000000e+00 -4.567871093750000000e+00 2.377929687500000000e-01
1.527490234374999922e-01 7.010498046875000000e-01 6.367480468750000844e-01 5.557617187500000361e-02 9.613574218750000622e-01 -1.674202636718749915e+00 4.370117187500000000e-01 -4.758300781250000000e+00 -3.771972656250000000e+00 3.244628906250000000e+00 8.002929687500000000e-01
3.427490234375000222e-01 9.510498046875000000e-01 8.167480468750000222e-01 3.557617187499999972e-02 1.061357421875000151e+00 -8.412026367187499520e-01 -4.562988281250000000e+00 2.416992187500000000e-01 1.228027343750000000e+00 -1.755371093750000000e+00 1.800292968750000000e+00
4.377490234374999956e-01 5.760498046875000000e-01 9.067480468749999911e-01 6.557617187500000555e-02 1.011357421875000107e+00 -1.257702636718750044e+00 -2.062988281250000000e+00 -2.258300781250000000e+00 -1.271972656250000000e+00 -4.255371093750000000e+00 3.002929687500000000e-01
2.477490234374999933e-01 8.260498046875000000e-01 7.267480468750000533e-01 4.557617187500000167e-02 9.113574218750000178e-01 -4.247026367187500817e-01 2.937011718750000000e+00 2.741699218750000000e+00 3.728027343750000000e+00 7.446289062500000000e-01 1.300292968750000000e+00
2.952490234375000355e-01 5.135498046875000000e-01 7.717480468749999822e-01 5.057617187500000611e-02 9.863574218749999734e-01 -6.329526367187501279e-01 1.687011718750000000e+00 1.491699218750000000e+00 -2.521972656250000000e+00 -3.005371093750000000e+00 5.029296875000000000e-02
4.852490234374999822e-01 7.635498046875000000e-01 5.917480468750000444e-01 3.057617187499999875e-02 8.863574218749999956e-01 -1.465952636718749869e+00 -3.312988281250000000e+00 -3.508300781250000000e+00 2.478027343750000000e+00 1.994628906250000000e+00 1.050292968750000000e+00
3.902490234375000089e-01 6.385498046875000000e-01 6.817480468750000133e-01 6.057617187500000111e-02 9.363574218750000400e-01 -1.049452636718749998e+00 -8.129882812500000000e-01 3.991699218750000000e+00 -2.197265625000000000e-02 4.494628906250000000e+00 5.502929687500000000e-01
2.002490234375000067e-01 8.885498046875000000e-01 8.617480468750000622e-01 4.057617187499999722e-02 1.036357421875000018e+00 -1.882452636718749961e+00 4.187011718750000000e+00 -1.008300781250000000e+00 4.978027343750000000e+00 -5.053710937500000000e-01 1.550292968750000000e+00
1.764990234375000133e-01 6.072998046875000000e-01 7.042480468750000888e-01 3.307617187499999750e-02 1.048857421874999973e+00 -1.986577636718749984e+00 1.062011718750000000e+00 4.616699218750000000e+00 -3.146972656250000000e+00 2.619628906250000000e+00 1.675292968750000000e+00
3.664990234374999600e-01 8.572998046875000000e-01 8.842480468750000266e-01 5.307617187500000833e-02 9.488574218749999956e-01 -1.153577636718750021e+00 -3.937988281250000000e+00 -3.833007812500000000e-01 1.853027343750000000e+00 -2.380371093750000000e+00 6.752929687500000000e-01
4.614990234374999889e-01 7.322998046875000000e-01 7.942480468750000577e-01 4.307617187499999944e-02 8.988574218750000622e-01 -1.570077636718750114e+00 -1.437988281250000000e+00 2.116699218750000000e+00 -6.469726562500000000e-01 -4.880371093750000000e+00 1.175292968750000000e+00
2.714990234374999867e-01 9.822998046875000000e-01 6.142480468750000089e-01 6.307617187500000333e-02 9.988574218750000400e-01 -7.370776367187501510e-01 3.562011718750000000e+00 -2.883300781250000000e+00 4.353027343750000000e+00 1.196289062500000000e-01 1.752929687500000000e-01
2.239990234375000000e-01 6.697998046875000000e-01 8.392480468750000977e-01 3.807617187500000194e-02 8.738574218750000400e-01 -5.288276367187501048e-01 2.312011718750000000e+00 -1.633300781250000000e+00 -4.396972656250000000e+00 -3.630371093750000000e+00 1.425292968750000000e+00
4.139990234375000022e-01 9.197998046875000000e-01 6.592480468750000488e-01 5.807617187500000583e-02 9.738574218750000178e-01 -1.361827636718750068e+00 -2.687988281250000000e+00 3.366699218750000000e+00 6.030273437500000000e-01 1.369628906250000000e+00 4.252929687500000000e-01
3.189990234374999734e-01 5.447998046875000000e-01 5.692480468750000799e-01 4.807617187500000389e-02 1.023857421875000062e+00 -9.453276367187499751e-01 -1.879882812500000000e-01 -4.133300781250000000e+00 -1.896972656250000000e+00 3.869628906250000000e+00 1.925292968750000000e+00
1.289990234374999989e-01 7.947998046875000000e-01 7.492480468750000178e-01 6.807617187500000777e-02 9.238574218749999734e-01 -1.778327636718749938e+00 4.812011718750000000e+00 8.666992187500000000e-01 3.103027343750000000e+00 -1.130371093750000000e+00 9.252929687500000000e-01
1.260302734375000067e-01 6.190185546875000000e-01 5.664355468750000844e-01 5.276367187500000111e-02 1.019169921875000107e+00 -1.895468261718749936e+00 -3.703613281250000000e+00 2.507324218750000000e+00 -1.000976562500000000e-01 4.104003906250000000e+00 1.159667968750000000e+00
3.160302734375000089e-01 8.690185546875000000e-01 7.464355468750000222e-01 3.276367187499999722e-02 9.191699218750000178e-01 -1.062468261718750195e+00 1.296386718750000000e+00 -2.492675781250000000e+00 4.899902343750000000e+00 -8.959960937500000000e-01 1.596679687500000000e-01
4.110302734374999822e-01 7.440185546875000000e-01 8.364355468749999911e-01 6.276367187500000999e-02 9.691699218750000622e-01 -1.478968261718750066e+00 3.796386718750000000e+00 7.324218750000000000e-03 -2.600097656250000000e+00 -3.395996093750000000e+00 1.659667968750000000e+00
2.210302734374999800e-01 9.940185546875000000e-01 6.564355468750000533e-01 4.276367187499999917e-02 1.069169921875000151e+00 -6.459682617187501030e-01 -1.203613281250000000e+00 -4.992675781250000000e+00 2.399902343750000000e+00 1.604003906250000000e+00 6.596679687500000000e-01
2.685302734375000222e-01 6.815185546875000000e-01 7.914355468750000622e-01 5.776367187500000555e-02 9.441699218750000400e-01 -4.377182617187500568e-01 -4.953613281250000000e+00 -1.242675781250000000e+00 -1.350097656250000000e+00 -4.645996093750000000e+00 1.909667968750000000e+00
4.585302734375000244e-01 9.315185546875000000e-01 6.114355468750000133e-01 3.776367187500000167e-02 1.044169921875000018e+00 -1.270718261718750020e+00 4.638671875000000000e-02 3.757324218750000000e+00 3.649902343750000000e+00 3.540039062500000000e-01 9.096679687500000000e-01
3.635302734374999956e-01 5.565185546875000000e-01 7.014355468749999822e-01 6.776367187500001443e-02 9.941699218750000844e-01 -8.542182617187501492e-01 2.546386718750000000e+00 -3.742675781250000000e+00 -3.850097656250000000e+00 2.854003906250000000e+00 1.409667968750000000e+00
1.735302734374999933e-01 8.065185546875000000e-01 8.814355468750000311e-01 4.776367187500000361e-02 8.941699218749999956e-01 -1.687218261718749890e+00 -2.453613281250000000e+00 1.257324218750000000e+00 1.149902343750000000e+00 -2.145996093750000000e+00 4.096679687500000000e-01
1.972802734374999867e-01 7.127685546875000000e-01 6.789355468750000178e-01 3.526367187499999944e-02 9.066699218750000622e-01 -1.791343261718749913e+00 -3.078613281250000000e+00 -3.117675781250000000e+00 -1.975097656250000000e+00 4.729003906250000000e+00 2.846679687500000000e-01
3.872802734374999889e-01 9.627685546875000000e-01 8.589355468749999556e-01 5.526367187500000333e-02 1.006669921874999929e+00 -9.583432617187499503e-01 1.921386718750000000e+00 1.882324218750000000e+00 3.024902343750000000e+00 -2.709960937500000000e-01 1.284667968750000000e+00
4.822802734375000178e-01 5.877685546875000000e-01 7.689355468750000977e-01 4.526367187500000139e-02 1.056669921874999973e+00 -1.374843261718750043e+00 4.421386718750000000e+00 -6.176757812500000000e-01 -4.475097656250000000e+00 -2.770996093750000000e+00 7.846679687500000000e-01
2.922802734374999600e-01 8.377685546875000000e-01 5.889355468750000488e-01 6.526367187500001221e-02 9.566699218749999956e-01 -5.418432617187500799e-01 -5.786132812500000000e-01 4.382324218750000000e+00 5.249023437500000000e-01 2.229003906250000000e+00 1.784667968750000000e+00
2.447802734375000011e-01 5.252685546875000000e-01 9.039355468750001066e-01 3.026367187499999847e-02 1.031669921875000062e+00 -7.500932617187501261e-01 -4.328613281250000000e+00 6.323242187500000000e-01 -7.250976562500000000e-01 -4.020996093750000000e+00 5.346679687500000000e-01
4.347802734374999756e-01 7.752685546875000000e-01 7.239355468750000577e-01 5.026367187499999889e-02 9.316699218749999734e-01 -1.583093261718750089e+00 6.713867187500000000e-01 -4.367675781250000000e+00 4.274902343750000000e+00 9.790039062500000000e-01 1.534667968750000000e+00
3.397802734375000022e-01 6.502685546875000000e-01 6.339355468750000888e-01 4.026367187500000389e-02 8.816699218750000400e-01 -1.166593261718749996e+00 3.171386718750000000e+00 3.132324218750000000e+00 -3.225097656250000000e+00 3.479003906250000000e+00 3.466796875000000000e-02
1.497802734375000000e-01 9.002685546875000000e-01 8.139355468750000266e-01 6.026367187500000777e-02 9.816699218750000178e-01 -1.999593261718749959e+00 -1.828613281250000000e+00 -1.867675781250000000e+00 1.774902343750000000e+00 -1.520996093750000000e+00 1.034667968750000000e+00
1.616552734374999967e-01 6.346435546875000000e-01 8.476855468749999734e-01 6.901367187500001554e-02 1.062919921875000062e+00 -1.531030761718749966e+00 1.608886718750000000e+00 -4.055175781250000000e+00 2.087402343750000000e+00 4.150390625000000000e-02 1.972167968750000000e+00
3.516552734375000266e-01 8.846435546875000000e-01 6.676855468750000355e-01 4.901367187499999778e-02 9.629199218749999734e-01 -6.980307617187500036e-01 -3.391113281250000000e+00 9.448242187500000000e-01 -2.912597656250000000e+00 -4.958496093750000000e+00 9.721679687500000000e-01
4.466552734375000000e-01 5.096435546875000000e-01 5.776855468750000666e-01 5.901367187500000666e-02 9.129199218750000400e-01 -1.947530761718750059e+00 -8.911132812500000000e-01 -1.555175781250000000e+00 4.587402343750000000e+00 -2.458496093750000000e+00 1.472167968750000000e+00
2.566552734374999978e-01 7.596435546875000000e-01 7.576855468750000044e-01 3.901367187500000278e-02 1.012919921875000018e+00 -1.114530761718750096e+00 4.108886718750000000e+00 3.444824218750000000e+00 -4.125976562500000000e-01 2.541503906250000000e+00 4.721679687500000000e-01
3.041552734374999845e-01 5.721435546875000000e-01 7.126855468750000755e-01 6.401367187500001110e-02 8.879199218750000178e-01 -9.062807617187500497e-01 3.588867187500000000e-01 2.194824218750000000e+00 8.374023437500000000e-01 -1.208496093750000000e+00 1.222167968750000000e+00
4.941552734374999867e-01 8.221435546875000000e-01 8.926855468750000133e-01 4.401367187500000028e-02 9.879199218749999956e-01 -1.739280761718750012e+00 -4.641113281250000000e+00 -2.805175781250000000e+00 -4.162597656250000000e+00 3.791503906250000000e+00 2.221679687500000000e-01
3.991552734375000133e-01 6.971435546875000000e-01 8.026855468750000444e-01 5.401367187500000222e-02 1.037919921874999929e+00 -4.897807617187499574e-01 -2.141113281250000000e+00 4.694824218750000000e+00 3.337402343750000000e+00 1.291503906250000000e+00 1.722167968750000000e+00
2.091552734375000111e-01 9.471435546875000000e-01 6.226855468749999956e-01 3.401367187499999833e-02 9.379199218750000622e-01 -1.322780761718750142e+00 2.858886718750000000e+00 -3.051757812500000000e-01 -1.662597656250000000e+00 -3.708496093750000000e+00 7.221679687500000000e-01
1.854052734374999900e-01 5.408935546875000000e-01 7.351855468750000400e-01 4.151367187500000500e-02 9.504199218750000178e-01 -1.218655761718749897e+00 2.233886718750000000e+00 4.069824218750000000e+00 2.124023437500000000e-01 6.665039062500000000e-01 5.971679687500000000e-01
3.754052734375000200e-01 7.908935546875000000e-01 5.551855468749999911e-01 6.151367187500000194e-02 1.050419921875000107e+00 -3.856557617187501563e-01 -2.766113281250000000e+00 -9.301757812500000000e-01 -4.787597656250000000e+00 -4.333496093750000000e+00 1.597167968750000000e+00
4.704052734374999933e-01 6.658935546875000000e-01 6.451855468750000711e-01 3.151367187499999611e-02 1.000419921875000062e+00 -1.635155761718749989e+00 -2.661132812500000000e-01 1.569824218750000000e+00 2.712402343750000000e+00 -1.833496093750000000e+00 9.716796875000000000e-02
2.804052734374999911e-01 9.158935546875000000e-01 8.251855468750000089e-01 5.151367187500000000e-02 9.004199218749999734e-01 -8.021557617187500266e-01 4.733886718750000000e+00 -3.430175781250000000e+00 -2.287597656250000000e+00 3.166503906250000000e+00 1.097167968750000000e+00
2.329052734375000044e-01 7.283935546875000000e-01 6.001855468750000311e-01 4.651367187500000250e-02 9.754199218750000400e-01 -1.010405761718750073e+00 9.838867187500000000e-01 -2.180175781250000000e+00 1.462402343750000000e+00 -5.834960937500000000e-01 3.471679687500000000e-01
4.229052734375000067e-01 9.783935546875000000e-01 7.801855468750000799e-01 6.651367187500001332e-02 8.754199218749999512e-01 -1.843405761718750036e+00 -4.016113281250000000e+00 2.819824218750000000e+00 -3.537597656250000000e+00 4.416503906250000000e+00 1.347167968750000000e+00
3.279052734374999778e-01 6.033935546875000000e-01 8.701855468750000488e-01 3.651367187500000056e-02 9.254199218749999956e-01 -5.939057617187499805e-01 -1.516113281250000000e+00 -4.680175781250000000e+00 3.962402343750000000e+00 1.916503906250000000e+00 8.471679687500000000e-01
1.379052734375000033e-01 8.533935546875000000e-01 6.901855468750000000e-01 5.651367187500000444e-02 1.025419921874999973e+00 -1.426905761718749943e+00 3.483886718750000000e+00 3.198242187500000000e-01 -1.037597656250000000e+00 -3.083496093750000000e+00 1.847167968750000000e+00
1.319677734374999911e-01 7.362060546875000000e-01 7.633105468749999956e-01 3.088867187499999903e-02 8.785449218749999956e-01 -8.281870117187499769e-01 -1.047363281250000000e+00 -7.739257812500000000e-01 4.118652343750000000e+00 3.947753906250000000e+00 1.253417968750000000e+00
3.219677734374999933e-01 9.862060546875000000e-01 5.833105468750000577e-01 5.088867187499999944e-02 9.785449218749999734e-01 -1.661187011718749940e+00 3.952636718750000000e+00 4.226074218750000000e+00 -8.813476562500000000e-01 -1.052246093750000000e+00 2.534179687500000000e-01
4.169677734375000222e-01 6.112060546875000000e-01 6.733105468750000266e-01 4.088867187500000444e-02 1.028544921875000018e+00 -4.116870117187501066e-01 1.452636718750000000e+00 -3.273925781250000000e+00 1.618652343750000000e+00 -3.552246093750000000e+00 1.753417968750000000e+00
2.269677734374999922e-01 8.612060546875000000e-01 8.533105468749999645e-01 6.088867187500000833e-02 9.285449218750000400e-01 -1.244687011718750069e+00 -3.547363281250000000e+00 1.726074218750000000e+00 -3.381347656250000000e+00 1.447753906250000000e+00 7.534179687500000000e-01
2.744677734375000067e-01 5.487060546875000000e-01 6.283105468750000977e-01 3.588867187500000000e-02 1.053544921875000151e+00 -1.452937011718749893e+00 -2.297363281250000000e+00 2.976074218750000000e+00 2.868652343750000000e+00 -4.802246093750000000e+00 1.503417968750000000e+00
4.644677734375000089e-01 7.987060546875000000e-01 8.083105468750000355e-01 5.588867187500000389e-02 9.535449218750000622e-01 -6.199370117187501528e-01 2.702636718750000000e+00 -2.023925781250000000e+00 -2.131347656250000000e+00 1.977539062500000000e-01 5.034179687500000000e-01
3.694677734375000355e-01 6.737060546875000000e-01 8.983105468750000044e-01 4.588867187500000194e-02 9.035449218750000178e-01 -1.869437011718749986e+00 2.026367187500000000e-01 4.760742187500000000e-01 3.686523437500000000e-01 2.697753906250000000e+00 1.003417968750000000e+00
1.794677734375000056e-01 9.237060546875000000e-01 7.183105468750000666e-01 6.588867187499999889e-02 1.003544921875000107e+00 -1.036437011718750023e+00 -4.797363281250000000e+00 -4.523925781250000000e+00 -4.631347656250000000e+00 -2.302246093750000000e+00 3.417968750000000000e-03
2.032177734374999989e-01 5.799560546875000000e-01 8.308105468750000000e-01 5.838867187500000611e-02 9.910449218750000400e-01 -1.140562011718750046e+00 -4.223632812500000000e-01 1.101074218750000000e+00 3.493652343750000000e+00 4.572753906250000000e+00 1.284179687500000000e-01
3.932177734374999734e-01 8.299560546875000000e-01 6.508105468750000622e-01 3.838867187500000222e-02 8.910449218749999512e-01 -1.973562011718750009e+00 4.577636718750000000e+00 -3.898925781250000000e+00 -1.506347656250000000e+00 -4.272460937500000000e-01 1.128417968750000000e+00
4.882177734375000022e-01 7.049560546875000000e-01 5.608105468750000933e-01 6.838867187500000111e-02 9.410449218749999956e-01 -7.240620117187499538e-01 2.077636718750000000e+00 3.601074218750000000e+00 9.936523437500000000e-01 -2.927246093750000000e+00 6.284179687500000000e-01
2.982177734375000000e-01 9.549560546875000000e-01 7.408105468750000311e-01 4.838867187500000416e-02 1.041044921874999973e+00 -1.557062011718750139e+00 -2.922363281250000000e+00 -1.398925781250000000e+00 -4.006347656250000000e+00 2.072753906250000000e+00 1.628417968750000000e+00
2.507177734375000133e-01 6.424560546875000000e-01 6.958105468749999911e-01 5.338867187500000167e-02 9.660449218750000178e-01 -1.348812011718750092e+00 -1.672363281250000000e+00 -2.648925781250000000e+00 4.743652343750000000e+00 -4.177246093750000000e+00 8.784179687500000000e-01
4.407177734375000155e-01 8.924560546875000000e-01 8.758105468750000400e-01 3.338867187499999778e-02 1.066044921875000107e+00 -5.158120117187501297e-01 3.327636718750000000e+00 2.351074218750000000e+00 -2.563476562500000000e-01 8.227539062500000000e-01 1.878417968750000000e+00
3.457177734374999867e-01 5.174560546875000000e-01 7.858105468750000711e-01 6.338867187499999667e-02 1.016044921875000062e+00 -1.765312011718749963e+00 8.276367187500000000e-01 -1.489257812500000000e-01 2.243652343750000000e+00 3.322753906250000000e+00 3.784179687500000000e-01
1.557177734374999845e-01 7.674560546875000000e-01 6.058105468750000222e-01 4.338867187499999972e-02 9.160449218749999734e-01 -9.323120117187500000e-01 -4.172363281250000000e+00 4.851074218750000000e+00 -2.756347656250000000e+00 -1.677246093750000000e+00 1.378417968750000000e+00
1.438427734374999878e-01 5.018310546875000000e-01 6.620605468750000444e-01 4.713867187500000305e-02 9.222949218750000622e-01 -4.637495117187500071e-01 4.265136718750000000e+00 2.038574218750000000e+00 -3.693847656250000000e+00 5.102539062500000000e-01 1.565917968750000000e+00
3.338427734375000178e-01 7.518310546875000000e-01 8.420605468749999822e-01 6.713867187500000000e-02 1.022294921874999929e+00 -1.296749511718750192e+00 -7.348632812500000000e-01 -2.961425781250000000e+00 1.306152343750000000e+00 -4.489746093750000000e+00 5.659179687500000000e-01
4.288427734374999911e-01 6.268310546875000000e-01 7.520605468750000133e-01 3.713867187500000111e-02 9.722949218749999956e-01 -8.802495117187500995e-01 -3.234863281250000000e+00 4.538574218750000000e+00 -1.193847656250000000e+00 -1.989746093750000000e+00 1.065917968750000000e+00
2.388427734374999889e-01 8.768310546875000000e-01 5.720605468750000755e-01 5.713867187500000500e-02 8.722949218750000178e-01 -1.713249511718750062e+00 1.765136718750000000e+00 -4.614257812500000000e-01 3.806152343750000000e+00 3.010253906250000000e+00 6.591796875000000000e-02
2.863427734375000311e-01 6.893310546875000000e-01 8.870605468750000222e-01 4.213867187500000555e-02 9.972949218750000178e-01 -1.921499511718749886e+00 3.015136718750000000e+00 -4.211425781250000000e+00 -4.943847656250000000e+00 -7.397460937500000000e-01 1.315917968750000000e+00
4.763427734374999778e-01 9.393310546875000000e-01 7.070605468749999734e-01 6.213867187500000250e-02 8.972949218750000400e-01 -1.088499511718750146e+00 -1.984863281250000000e+00 7.885742187500000000e-01 5.615234375000000000e-02 4.260253906250000000e+00 3.159179687500000000e-01
3.813427734375000044e-01 5.643310546875000000e-01 6.170605468750000044e-01 3.213867187499999667e-02 9.472949218749999734e-01 -1.504999511718750016e+00 -4.484863281250000000e+00 -1.711425781250000000e+00 -2.443847656250000000e+00 1.760253906250000000e+00 1.815917968750000000e+00
1.913427734375000022e-01 8.143310546875000000e-01 7.970605468750000533e-01 5.213867187500000056e-02 1.047294921875000062e+00 -6.719995117187500533e-01 5.151367187500000000e-01 3.288574218750000000e+00 2.556152343750000000e+00 -3.239746093750000000e+00 8.159179687500000000e-01
1.675927734375000089e-01 6.580810546875000000e-01 5.945605468750000400e-01 6.463867187499999778e-02 1.034794921875000107e+00 -5.678745117187500302e-01 4.890136718750000000e+00 -2.336425781250000000e+00 -4.318847656250000000e+00 1.135253906250000000e+00 9.409179687500000000e-01
3.575927734375000111e-01 9.080810546875000000e-01 7.745605468750000888e-01 4.463867187500000083e-02 9.347949218750000178e-01 -1.400874511718749993e+00 -1.098632812500000000e-01 2.663574218750000000e+00 6.811523437500000000e-01 -3.864746093750000000e+00 1.940917968750000000e+00
4.525927734374999845e-01 5.330810546875000000e-01 8.645605468750000577e-01 5.463867187500000278e-02 8.847949218749999734e-01 -9.843745117187501226e-01 -2.609863281250000000e+00 -4.836425781250000000e+00 -1.818847656250000000e+00 -1.364746093750000000e+00 4.409179687500000000e-01
2.625927734374999822e-01 7.830810546875000000e-01 6.845605468750000089e-01 3.463867187499999889e-02 9.847949218750000622e-01 -1.817374511718750085e+00 2.390136718750000000e+00 1.635742187500000000e-01 3.181152343750000000e+00 3.635253906250000000e+00 1.440917968750000000e+00
2.150927734374999956e-01 5.955810546875000000e-01 8.195605468750000178e-01 6.963867187500000222e-02 9.097949218749999956e-01 -1.609124511718750039e+00 3.640136718750000000e+00 3.913574218750000000e+00 -3.068847656250000000e+00 -1.147460937500000000e-01 1.909179687500000000e-01
4.050927734374999978e-01 8.455810546875000000e-01 6.395605468750000799e-01 4.963867187499999833e-02 1.009794921874999973e+00 -7.761245117187500764e-01 -1.359863281250000000e+00 -1.086425781250000000e+00 1.931152343750000000e+00 4.885253906250000000e+00 1.190917968750000000e+00
3.100927734374999689e-01 7.205810546875000000e-01 7.295605468750000488e-01 5.963867187500000722e-02 1.059794921875000018e+00 -1.192624511718749947e+00 -3.859863281250000000e+00 1.413574218750000000e+00 -5.688476562500000000e-01 2.385253906250000000e+00 6.909179687500000000e-01
1.200927734374999944e-01 9.705810546875000000e-01 9.095605468750000977e-01 3.963867187500000333e-02 9.597949218750000400e-01 -3.596245117187499840e-01 1.140136718750000000e+00 -3.586425781250000000e+00 4.431152343750000000e+00 -2.614746093750000000e+00 1.690917968750000000e+00
1.201391601562499939e-01 7.352905273437500000e-01 7.290771484375000444e-01 5.089355468750000194e-02 1.003178710937500107e+00 -1.125716064453124998e+00 -1.282958984375000000e+00 -4.290771484375000000e+00 3.570556640625000000e+00 4.871826171875000000e+00 1.003662109375000000e+00
3.101391601562499822e-01 9.852905273437500000e-01 9.090771484374999822e-01 3.089355468749999806e-02 9.031787109375000178e-01 -1.958716064453124961e+00 3.717041015625000000e+00 7.092285156250000000e-01 -1.429443359375000000e+00 -1.281738281250000000e-01 3.662109375000000000e-03
4.051391601562500111e-01 6.102905273437500000e-01 8.190771484375000133e-01 6.089355468750000389e-02 9.531787109375000622e-01 -7.092160644531251279e-01 1.217041015625000000e+00 -1.790771484375000000e+00 1.070556640625000000e+00 -2.628173828125000000e+00 1.503662109375000000e+00
2.151391601562500089e-01 8.602905273437500000e-01 6.390771484375000755e-01 4.089355468750000000e-02 1.053178710937500151e+00 -1.542216064453125091e+00 -3.782958984375000000e+00 3.209228515625000000e+00 -3.929443359375000000e+00 2.371826171875000000e+00 5.036621093750000000e-01
2.626391601562499956e-01 5.477905273437500000e-01 8.640771484375000533e-01 5.589355468749999944e-02 9.281787109375000400e-01 -1.333966064453125044e+00 -3.295898437500000000e-02 1.959228515625000000e+00 4.820556640625000000e+00 -3.878173828125000000e+00 1.753662109375000000e+00
4.526391601562499978e-01 7.977905273437500000e-01 6.840771484375000044e-01 3.589355468750000250e-02 1.028178710937500018e+00 -5.009660644531250817e-01 4.967041015625000000e+00 -3.040771484375000000e+00 -1.794433593750000000e-01 1.121826171875000000e+00 7.536621093750000000e-01
